     113       0       0       0       1       1       0 0058043365     0000000000     0000000000           0  1
     114       0       0       0       1       1       0 0058500016     0000000000     0000000000           0  1
     115       0       0       0       1       1       0 0058500049     0000000000     0000000000           0  1
     116       0       0       0       1       1       0 0058500112     0000000000     0000000000           0  1
     117     123      56    1959       1       1       0 0059000505     0059009407     0049517301           0  1
     118     126      46    1953       1       1       0 0059000614     0059028769     0049515148           0  1
     119     118      47    1965       1       1       0 0059000624     0059000614     0049515156           0  1
     120       0       0       0       1       1       0 0059000730     0000000000     0000000000           0  1
     121     137      48    1945       1       1       0 0059000935     0059040867     0049515312           0  1
     122     134      49    1954       1       1       0 0059001071     0059039816     0049515335           0  1
     123     132      50    1949       1       1       0 0059009407     0059039623     0049516039           0  1
     124     102      51    1944       1       1       0 0059026073     0058001550     0049516526           0  1
     125     140      52    1938       1       1       0 0059028757     0059045352     0049516642           0  1
     126     141      53    1947       1       1       0 0059028769     0059046436     0049516644           0  1
     127     142      54    1937       1       1       0 0059028781     0059047878     0049516646           0  1
     128     109      55    1960       1       1       0 0059032230     0058035979     0049517067           0  1
     129       0       0       0       1       1       0 0059032278     0000000000     0000000000           0  1
     130       0       0       0       1       1       0 0059037160     0000000000     0000000000           0  1
     131       0       0       0       1       1       0 0059038777     0000000000     0000000000           0  1
     132     115      30    1935       1       1       0 0059039623     0058500049     0049068561           0  1
     133     135      28    1952       1       1       0 0059039804     0059040380     0049068494           0  1
     134     138      29    1944       1       1       0 0059039816     0059045190     0049068518           0  1
     135     145      34    1932       1       1       0 0059040380     0059050337     0049070161           0  1
     136     121      32    1950       1       1       0 0059040503     0059000935     0049069357           0  1
     137     147      41    1922       1       1       0 0059040867     0059050350     0049072992           0  1
     138     101       0    1938       1       1       0 0059045190     0058000982     0000000000           0  1
     139       0       0    1916       1       1       0 0059045206     0000000000     0000000000           0  1
     140     152       0    1933       1       1       0 0059045352     0059059811     0000000000           0  1
     141     153       0    1940       1       1       0 0059046436     0059071631     0000000000           0  1
     142     150       0    1923       1       1       0 0059047878     0059056239     0000000000           0  1
     143       0       0    1945       1       1       0 0059049037     0000000000     0000000000           0  1
     144       0       0    1901       1       1       0 0059049680     0000000000     0000000000           0  1
     145       0       0    1907       1       1       0 0059050337     0000000000     0000000000           0  1
     146       0       0    1916       1       1       0 0059050343     0000000000     0000000000           0  1
     147     151       0    1909       1       1       0 0059050350     0059057164     0000000000           0  1
     148       0       0       0       1       1       0 0059050356     0000000000     0000000000           0  1
     149       0       0    1903       1       1       0 0059050362     0000000000     0000000000           0  1
     150       0       0    1902       1       1       0 0059056239     0000000000     0000000000           0  1
     151       0       0       0       1       1       0 0059057164     0000000000     0000000000           0  1
     152       0       0       0       1       1       0 0059059811     0000000000     0000000000           0  1
     153       0       0    1930       1       1       0 0059071631     0000000000     0000000000           0  1
     154     156      13    1972       1       1       0 0060000380     0060003379     0049031522           0  1
     155     122      11    1959       1       1       0 0060003116     0059001071     0049001064           0  1
     156       0       0    1959       1       1       0 0060003379     0000000000     0000000000           0  1
     157     166      19    1967       1       1       0 0060004015     0060007265     0049058087           0  1
     158       0       0    1962       1       1       0 0060004018     0000000000     0000000000           0  1
     159     155      59    1971       1       1       0 0060004264     0060003116     0050058294           0  1
     160     166      14    1968       1       1       0 0060004265     0060007265     0049031673           0  1
     161       0       0    1960       1       1       0 0060005018     0000000000     0000000000           0  1
     162     166      81    1970       1       1       0 0060005265     0060007265     0050212658           0  1
     163       0      20    1972       1       1       0 0060006018     0000000000     0049058094           0  1
     164     128      16    1968       1       1       0 0060006264     0059032230     0049031774           0  1
     165       0      17    1969       1       1       0 0060006294     0000000000     0049031784           0  1
     166       0    1194    1958       1       1       0 0060007265     0000000000     2099369350           0  1
     167     160      90    1973       1       1       0 0060008323     0060004265     0050220680           0  1
     168     119      10    1975       1       1       0 0060010848     0059000624     0049000543           0  1
     169     156      35    1969       1       1       0 0060011120     0060003379     0049070261           0  1
     170     164      78    1973       1       1       0 0060014300     0060006264     0050212577           0  1
     171       0      27    1975       1       1       0 0075006172     0000000000     0049066167           0  1
     172     156      57    1975       1       1       0 0075006178     0060003379     0050056295           0  1
     173     162      92    1975       2       1       0 0075009920     0060005265     0050220682           0  3
     174     162      90    1975       1       1       0 0075010596     0060005265     0050220680           0  1
     175     155      94    1976       1       1       0 0076019328     0060003116     0050231001           0  1
     176       0     293    1976       1       1       0 0076032178     0000000000     0099367643           0  1
     177     162      86    1976       2       1       0 0076136981     0060005265     0050220673           0  2
     178     157    1692    1976       2       1       0 0076143851     0060004015     2099369894           0  4
     179     164      80    1977       2       1       0 0077028014     0060006264     0050212657           0  5
     180     159      61    1977       2       1       0 0077029416     0060004264     0050089313           0  2
     181     159      74    1977       2       1       0 0077029419     0060004264     0050212412           0  2
     182     159      78    1977       2       1       0 0077029423     0060004264     0050212577           0  3
     183     160      89    1977       2       1       0 0077046005     0060004265     0050220676           0  2
     184     159      70    1978       2       1       0 0078135649     0060004264     0050212380           0  2
     185     159      67    1978       2       1       0 0078135661     0060004264     0050212318           0  3
     186     163      64    1978       1       1       0 0078204771     0060006018     0050200158           0  1
     187     159      93    1979       2       1       0 0079249392     0060004264     0050220792           0  3
     188     160     173    1979       2       1       0 0079279101     0060004265     0075009920           0  2
     189     159      77    1980       2       1       0 0080356371     0060004264     0050212508           0  2
     190     159      82    1980       2       1       0 0080356378     0060004264     0050212659           0  2
     191     176      84    1980       1       1       0 0080390193     0076032178     0050220652           0  1
     192     169     177    1981       2       1       0 0081505826     0060011120     0076136981           0  3
     193     169     180    1981       1       1       0 0081505827     0060011120     0077029416           0  1
     194     169      81    1981       2       1       0 0081505828     0060011120     0050212658           0  2
     195     169      92    1981       2       1       0 0081505832     0060011120     0050220682           0  2
     196     169     184    1982       1       1       0 0082595474     0060011120     0078135649           0  1
     197     169      92    1982       2       1       0 0082595475     0060011120     0050220682           0  3
     198     186      65    1982       2       1       0 0082621047     0078204771     0050200164           0  2
     199     165      83    1982       1       1       0 0082631078     0060006294     0050218655           0  1
     200     169      69    1983       1       1       0 0083650761     0060011120     0050212377           0  1
     201     169     184    1983       2       1       0 0083650768     0060011120     0078135649           0  2
     202     169      81    1983       2       1       0 0083650769     0060011120     0050212658           0  3
     203     169     185    1983       3       1       0 0083650793     0060011120     0078135661           0  2
     204     175     178    1983       2       1       0 0083687836     0076019328     0076143851           0  3
     205     167     179    1983       2       1       0 0083715815     0060008323     0077028014           0  4
     206     175      95    1984       2       1       0 0084045965     0076019328     0050255130           0  2
     207     167      71    1985       2       1       0 0085164740     0060008323     0050212401           0  3
     208     167      77    1985       2       1       0 0085164765     0060008323     0050212508           0  3
     209     154      66    1986       2       1       0 0086201511     0060000380     0050212310           0  4
     210     160      88    1986       2       1       0 0086212125     0060004265     0050220675           0  2
     211     167     190    1986       1       1       0 0086264757     0060008323     0080356378           0  1
     212     167      68    1986       2       1       0 0086264763     0060008323     0050212319           0  3
     213     199     202    1987       2       1       0 0087309686     0082631078     0083650769           0  2
     214     203      72    1987       1       1       0 0087309981     0083650793     0050212403           0  1
     215     169     188    1987       1       1       0 0087329507     0060011120     0079279101           0  1
     216     160      89    1988       2       1       0 0088439846     0060004265     0050220676           0  3
     217     169     205    1988       2       1       0 0088439866     0060011120     0083715815           0  4
     218     167     192    1988       2       1       0 0088459969     0060008323     0081505826           0  3
     219     169      87    1989       2       1       0 0089518622     0060011120     0050220674           0  4
     220     199     177    1989       1       1       0 0089532263     0082631078     0076136981           0  1
     221     172     206    1989       1       1       0 0089534544     0075006178     0084045965           0  1
     222     193     181    1989       1       1       0 0089549052     0081505827     0077029419           0  1
     223     167     192    1989       2       1       0 0089553439     0060008323     0081505826           0  2
     224     199     194    1990       2       1       0 0090639978     0082631078     0081505828           0  2
     225     169     205    1990       2       1       0 0090654121     0060011120     0083715815           0  3
     226     169     184    1991       1       1       0 0091406848     0060011120     0078135649           0  1
     227     171     206    1991       1       1       0 0091441639     0075006172     0084045965           0  1
     228     199      75    1991       2       1       0 0091452839     0082631078     0050212491           0  2
     229     172     206    1992       2       1       0 0092179917     0075006178     0084045965           0  3
     230     215     217    1992       2       1       0 0092181687     0087329507     0088439866           0  3
     231     160     184    1993       1       1       0 0093040969     0060004265     0078135649           0  1
     232     169      72    1993       2       1       0 0093045451     0060011120     0050212403           0  3
     233     215     187    1993       2       1       0 0093086781     0087329507     0079249392           0  2
     234     169      87    1995       2       1       0 0095444551     0060011120     0050220674           0  2
     235     215     225    1995       2       1       0 0095472134     0087329507     0090654121           0  2
     236     211     194    1996       1       1       0 0096042352     0086264757     0081505828           0  1
     237     191     201    1996       2       1       0 0096047395     0080390193     0083650768           0  2
     238     175     209    1996       2       1       0 0096100780     0076019328     0086201511           0  3
     239     165     198    1997       1       1       0 0097108047     0060006294     0082621047           0  1
     240     186     213    1997       1       1       0 0097110955     0078204771     0087309686           0  1
     241     170     223    1998       1       1       0 0098113642     0060014300     0089553439           0  1
     242     214     212    1999       2       1       0 0099367203     0087309981     0086264763           0  2
     243       0       0    1950       2       1       0 0099367204     0000000000     0000000000           0  2
     244       0       0    1963       2       1       0 0099367209     0000000000     0000000000           0  4
     245     231     416    2011       1       1       0 0099367211     0093040969     0099368990           0  1
     246     199     355    1988       2       1       0 0099367234     0082631078     0099368373           0  3
     247     221     322    2010       2       1       0 0099367263     0089534544     0099367989           0  2
     248     172     359    1988       1       1       0 0099367275     0075006178     0099368401           0  1
     249     323     327    2010       3       1       0 0099367286     0099367994     0099368038           0  2
     250     414     263    2010       2       1       0 0099367288     0099368984     0099367414           0  2
     251     175     363    1988       2       1       0 0099367296     0076019328     0099368426           0  2
     252     405     409    2010       2       1       0 0099367304     0099368834     0099368898           0  2
     253     227     306    2011       1       1       0 0099367339     0091441639     0099367839           0  1
     254     415     394    2011       1       1       0 0099367353     0099368987     0099368748           0  1
     255     291     280    2011       1       1       0 0099367361     0099367616     0099367519           0  1
     256     193     417    1989       2       1       0 0099367364     0081505827     0099368993           0  3
     257     231       5    2011       1       1       0 0099367370     0093040969     0000173578           0  1
     258     291     314    2011       1       1       0 0099367383     0099367616     0099367900           0  1
     259     239     370    2011       1       1       0 0099367389     0097108047     0099368504           0  1
     260     222     350    2011       1       1       0 0099367393     0089549052     0099368319           0  1
     261     154     367    1990       1       1       0 0099367404     0060000380     0099368469           0  1
     262     199     177    1990       2       1       0 0099367409     0082631078     0076136981           0  3
     263     196     393    1990       2       1       0 0099367414     0082595474     0099368738           0  2
     264       0       0    1965       2       1       0 0099367425     0000000000     0000000000           0  4
     265     193     364    1990       2       1       0 0099367437     0081505827     0099368427           0  3
     266     361     348    1990       2       1       0 0099367439     0099368404     0099368305           0  3
     267     130      26    1968       2       1       0 0099367440     0059037160     0049060498           0  4
     268     156      15    1968       1       1       0 0099367447     0060003379     0049031756           0  1
     269     166      73    1968       1       1       0 0099367454     0060007265     0050212404           0  1
     270     166     243    1969       1       1       0 0099367461     0060007265     0099367204           0  1
     271     196     393    1991       2       1       0 0099367463     0082595474     0099368738           0  2
     272     166     369    1969       2       1       0 0099367464     0060007265     0099368503           0  2
     273     161     427    1969       1       1       0 0099367466     0060005018     0099369131           0  1
     274     166    1668    1966       2       1       0 0099367483     0060007265     2099369847           0  3
     275     172     407    1991       1       1       0 0099367494     0075006178     0099368865           0  1
     276     166    1290    1969       2       1       0 0099367495     0060007265     2099369456           0  4
     277     166    1679    1969       1       1       0 0099367503     0060007265     2099369872           0  1
     278     160     353    1991       1       1       0 0099367504     0060004265     0099368346           0  1
     279     415     246    1992       2       1       0 0099367516     0099368987     0099367234           0  2
     280     171     391    1992       2       1       0 0099367519     0075006172     0099368722           0  2
     281     199     355    1992       2       1       0 0099367522     0082631078     0099368373           0  2
     282     166      73    1970       1       1       0 0099367523     0060007265     0050212404           0  1
     283     199     398    1992       2       1       0 0099367528     0082631078     0099368788           0  3
     284     156      15    1970       2       1       0 0099367533     0060003379     0049031756           0  3
     285     171     379    1992       1       1       0 0099367542     0075006172     0099368582           0  1
     286     169     208    1992       2       1       0 0099367574     0060011120     0085164765           0  2
     287       0       0    1968       2       1       0 0099367587     0000000000     0000000000           0  3
     288     160     408    1993       2       1       0 0099367596     0060004265     0099368891           0  3
     289     166      81    1971       1       1       0 0099367607     0060007265     0050212658           0  1
     290     169     188    1993       2       1       0 0099367614     0060011120     0079279101           0  2
     291     172     359    1993       1       1       0 0099367616     0075006178     0099368401           0  1
     292     199      75    1993       1       1       0 0099367619     0082631078     0050212491           0  1
     293       0    1693    1972       2       1       0 0099367643     0000000000     2099369895           0  2
     294     211     355    1994       2       1       0 0099367658     0086264757     0099368373           0  3
     295     191     201    1994       1       1       0 0099367662     0080390193     0083650768           0  1
     296     164     274    1972       2       1       0 0099367677     0060006264     0099367483           0  2
     297     161     427    1972       1       1       0 0099367699     0060005018     0099369131           0  1
     298     164      71    1972       1       1       0 0099367700     0060006264     0050212401           0  1
     299     175     312    1995       1       1       0 0099367733     0076019328     0099367882           0  1
     300     191     184    1995       1       1       0 0099367755     0080390193     0078135649           0  1
     301     196     256    1995       2       1       0 0099367767     0082595474     0099367364           0  2
     302     160     272    1973       1       1       0 0099367770     0060004265     0099367464           0  1
     303     164      91    1973       1       1       0 0099367803     0060006264     0050220681           0  1
     304     157     443    1974       2       1       0 0099367821     0060004015     0099369275           0  3
     305       0       0    1996       2       1       0 0099367829     0000000000     0000000000           0  2
     306       0       0    2004       2       1       0 0099367839     0000000000     0000000000           0  2
     307     157      38    1974       2       1       0 0099367846     0060004015     0049071574           0  2
     308     214     431    1996       1       1       0 0099367855     0087309981     0099369177           0  1
     309     215     210    1996       1       1       0 0099367856     0087329507     0086212125           0  1
     310     214     224    1996       2       1       0 0099367863     0087309981     0090639978           0  3
     311     361     266    1996       2       1       0 0099367870     0099368404     0099367439           0  2
     312     157     404    1974       2       1       0 0099367882     0060004015     0099368830           0  2
     313     166    1699    1974       1       1       0 0099367892     0060007265     2099369910           0  1
     314     215     210    1997       2       1       0 0099367900     0087329507     0086212125           0  2
     315     199     337    1997       2       1       0 0099367902     0082631078     0099368139           0  2
     316       0     287    1975       2       1       0 0099367908     0000000000     0099367587           0  2
     317     159     267    1975       2       1       0 0099367912     0060004264     0099367440           0  3
     318     166      81    1975       1       1       0 0099367922     0060007265     0050212658           0  1
     319     215     435    1997       1       1       0 0099367940     0087329507     0099369192           0  1
     320     221    1714    1997       2       1       0 0099367955     0089534544     2099369946           0  2
     321       0       0    2001       2       1       0 0099367977     0000000000     0000000000           0  2
     322     200     365    1998       2       1       0 0099367989     0083650761     0099368433           0  3
     323     261     279    1998       1       1       0 0099367994     0099367404     0099367516           0  1
     324     169     216    1998       2       1       0 0099368003     0060011120     0088439846           0  2
     325       0       0    1998       2       1       0 0099368022     0000000000     0000000000           0  2
     326     186     406    1998       2       1       0 0099368024     0078204771     0099368851           0  2
     327     221     219    1998       2       1       0 0099368038     0089534544     0089518622           0  3
     328     214     262    1998       2       1       0 0099368039     0087309981     0099367409           0  2
     329     154      58    1976       1       1       0 0099368048     0060000380     0050057293           0  1
     330     169     188    1998       2       1       0 0099368049     0060011120     0079279101           0  2
     331     261     265    1998       2       1       0 0099368052     0099367404     0099367437           0  2
     332     166      79    1976       1       1       0 0099368071     0060007265     0050212656           0  1
     333     157     264    1976       2       1       0 0099368072     0060004015     0099367425           0  3
     334     248     206    1999       1       1       0 0099368117     0099367275     0084045965           0  1
     335     157     304    1977       2       1       0 0099368130     0060004015     0099367821           0  2
     336     211     422    1999       2       1       0 0099368137     0086264757     0099369060           0  2
     337     159     244    1977       2       1       0 0099368139     0060004264     0099367209           0  3
     338     227     407    1999       1       1       0 0099368158     0091441639     0099368865           0  1
     339     196     288    1999       2       1       0 0099368179     0082595474     0099367596           0  2
     340     170     223    1999       2       1       0 0099368184     0060014300     0089553439           0  2
     341     170     232    2000       2       1       0 0099368215     0060014300     0093045451           0  2
     342     415     246    2000       2       1       0 0099368216     0099368987     0099367234           0  3
     343     227     238    2000       2       1       0 0099368242     0091441639     0096100780           0  2
     344     214      97    2000       2       1       0 0099368254     0087309981     0050297956           0  2
     345     303      58    1978       1       1       0 0099368257     0099367803     0050057293           0  1
     346     172     301    2000       1       1       0 0099368285     0075006178     0099367767           0  1
     347     159      78    1978       1       1       0 0099368288     0060004264     0050212577           0  1
     348     159      77    1979       2       1       0 0099368305     0060004264     0050212508           0  4
     349     215     216    2001       2       1       0 0099368314     0087329507     0088439846           0  2
     350     169     188    2001       2       1       0 0099368319     0060011120     0079279101           0  2
     351     170     207    2001       2       1       0 0099368320     0060014300     0085164740           0  2
     352       0       0    2001       2       1       0 0099368327     0000000000     0000000000           0  2
     353     159      80    1979       2       1       0 0099368346     0060004264     0050212657           0  2
     354     415     271    2001       1       1       0 0099368371     0099368987     0099367463           0  1
     355     160     317    1979       2       1       0 0099368373     0060004265     0099367912           0  2
     356       0       0    2001       2       1       0 0099368374     0000000000     0000000000           0  2
     357       0       0    2001       2       1       0 0099368381     0000000000     0000000000           0  3
     358     361     301    2001       1       1       0 0099368394     0099368404     0099367767           0  1
     359     171      59    1980       2       1       0 0099368401     0075006172     0050058294           0  2
     360     214     189    2002       1       1       0 0099368403     0087309981     0080356371           0  1
     361     329     296    1980       1       1       0 0099368404     0099368048     0099367677           0  1
     362     222     216    2002       2       1       0 0099368407     0089549052     0088439846           0  2
     363     157    1692    1980       2       1       0 0099368426     0060004015     2099369894           0  3
     364     159      73    1980       2       1       0 0099368427     0060004264     0050212404           0  4
     365     160      74    1980       2       1       0 0099368433     0060004265     0050212412           0  4
     366     227     237    2002       1       1       0 0099368463     0091441639     0096047395           0  1
     367     171    1700    1980       2       1       0 0099368469     0075006172     2099369911           0  2
     368     171     284    1981       2       1       0 0099368494     0075006172     0099367533           0  2
     369       0       0    1965       2       1       0 0099368503     0000000000     0000000000           0  3
     370     248     229    2003       2       1       0 0099368504     0099367275     0092179917           0  2
     371     214     224    2003       1       1       0 0099368534     0087309981     0090639978           0  1
     372     168     440    1981       2       1       0 0099368539     0060010848     0099369252           0  5
     373     169     183    1981       1       1       0 0099368545     0060011120     0077046005           0  1
     374     403     426    2003       1       1       0 0099368547     0099368829     0099369103           0  1
     375       0       0    2002       2       1       0 0099368550     0000000000     0000000000           0  2
     376     222     228    2003       1       1       0 0099368555     0089549052     0091452839           0  1
     377     361    1709    2003       2       1       0 0099368557     0099368404     2099369927           0  2
     378     226     242    2003       2       1       0 0099368558     0091406848     0099367203           0  2
